Post_ID,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level
Post_1686,2023-04-25,TikTok,#Music,Video,India,2417845,324783,8835,5058,Low
Post_1842,2022-08-10,Instagram,#Music,Reel,India,4997766,113205,99750,26950,Low
Post_1941,2023-06-24,Instagram,#Music,Live Stream,India,4781276,315498,49235,27630,Low
Post_2406,2022-04-28,TikTok,#Music,Shorts,India,168375,59089,63545,31044,High
Post_2777,2022-04-19,TikTok,#Music,Reel,India,1772246,493760,4974,31362,Low
Post_2829,2022-03-20,TikTok,#Music,Live Stream,India,2829947,427028,21324,41946,Medium
Post_3108,2023-07-28,TikTok,#Music,Video,India,244108,178981,59828,38033,High
Post_3377,2022-03-10,TikTok,#Music,Reel,India,4931757,144977,90468,7093,Medium
Post_3548,2023-06-22,Instagram,#Music,Live Stream,India,1757386,22752,36095,37939,Low
Post_3640,2022-08-06,TikTok,#Music,Video,India,1003490,190310,21357,39466,High
Post_3917,2022-11-29,Instagram,#Music,Post,India,2397124,484304,78146,4295,Low
Post_4360,2023-07-03,Instagram,#Music,Video,India,4309403,216401,26305,39385,Low
Post_4621,2023-12-26,Instagram,#Music,Reel,India,4461089,251802,50220,49414,Medium
Post_4669,2022-08-06,TikTok,#Music,Post,India,4546518,220008,9171,8949,Low
Post_4696,2023-12-10,TikTok,#Music,Video,India,3809385,406344,48563,29507,High
Post_4769,2023-07-29,Instagram,#Music,Post,India,1027847,362060,47435,37002,Low
Post_4877,2022-11-04,TikTok,#Music,Live Stream,India,2253650,180313,80998,43440,High
Post_4956,2023-02-17,Instagram,#Music,Tweet,India,3587965,292099,62484,3435,High
Post_4969,2023-05-23,TikTok,#Music,Shorts,India,3910747,18623,78332,10429,High
Post_4986,2023-12-14,TikTok,#Music,Live Stream,India,379978,409651,84380,34427,Low
Post_866,2022-02-26,Instagram,#Tech,Post,India,4363523,488878,8230,3369,Low
Post_880,2022-02-23,TikTok,#Tech,Post,India,2783900,290747,64651,21853,Low
Post_888,2023-07-05,TikTok,#Tech,Tweet,India,4069490,363061,74985,765,Medium
Post_896,2023-12-26,TikTok,#Tech,Shorts,India,2434680,120094,59075,15931,Low
Post_1059,2022-10-14,Instagram,#Tech,Live Stream,India,4031260,489680,10003,38423,High
Post_1226,2022-10-26,Instagram,#Tech,Reel,India,2904623,210629,93645,25652,High
Post_1253,2023-03-03,TikTok,#Tech,Tweet,India,2606224,69943,67574,13284,Medium
Post_1461,2023-06-11,TikTok,#Tech,Live Stream,India,2412395,496981,33360,46462,High
Post_1529,2022-12-18,Instagram,#Tech,Shorts,India,4854421,486650,86108,46638,Medium
Post_1872,2022-09-07,Instagram,#Tech,Shorts,India,301575,492868,95534,42034,High
Post_1938,2022-11-18,Instagram,#Tech,Tweet,India,1381662,487591,42788,34702,High
Post_1957,2022-05-15,TikTok,#Tech,Video,India,725159,20810,3697,38133,Medium
Post_1958,2022-02-14,Instagram,#Tech,Shorts,India,875186,131418,55237,25538,High
Post_2427,2023-02-12,Instagram,#Tech,Live Stream,India,4466621,479028,75159,13063,Low
Post_2482,2022-09-13,TikTok,#Tech,Shorts,India,4047723,238367,5924,7164,Medium
Post_2685,2023-03-25,Instagram,#Tech,Video,India,1121577,171196,50556,19092,Medium
Post_3068,2022-05-18,TikTok,#Tech,Reel,India,1720905,218906,90499,10677,High
Post_3174,2023-07-06,TikTok,#Tech,Video,India,3847940,382933,33818,35325,High
Post_3330,2023-05-07,TikTok,#Tech,Shorts,India,1188268,460471,79903,19165,High
Post_3700,2022-12-15,TikTok,#Tech,Shorts,India,2711553,160878,41722,11012,Medium
Post_3853,2022-09-21,TikTok,#Tech,Shorts,India,4447357,457067,39849,14331,Low
Post_4108,2022-10-19,Instagram,#Tech,Live Stream,India,3088456,53845,23471,49774,High
Post_4186,2023-09-27,TikTok,#Tech,Post,India,1154006,343894,69313,27094,High
Post_4492,2023-04-08,TikTok,#Tech,Reel,India,4601011,27813,42268,46788,High
Post_4883,2023-02-12,TikTok,#Tech,Reel,India,2783646,442401,9749,39725,Low
Post_824,2022-11-27,Instagram,#Viral,Reel,India,947923,487612,46542,10658,Low
Post_1133,2022-03-22,Instagram,#Viral,Live Stream,India,4121250,73511,93273,36056,Medium
Post_1420,2022-10-04,Instagram,#Viral,Post,India,1834220,276597,79599,22457,Low
Post_1477,2022-03-04,TikTok,#Viral,Reel,India,1093638,160508,65534,14746,High
Post_1478,2022-12-21,Instagram,#Viral,Shorts,India,4459322,130429,41640,43576,High
Post_1787,2022-01-22,Instagram,#Viral,Reel,India,2763725,53379,35169,6483,Medium
Post_1804,2023-12-06,Instagram,#Viral,Reel,India,3814814,395537,75050,32906,High
Post_2090,2023-11-04,Instagram,#Viral,Reel,India,1737131,359589,16428,25826,Low
Post_2172,2023-12-11,Instagram,#Viral,Video,India,933951,188820,89181,2551,High
Post_2220,2022-06-30,Instagram,#Viral,Video,India,517316,364221,48454,32308,High
Post_2609,2023-01-30,TikTok,#Viral,Video,India,1117579,243650,99520,20065,Medium
Post_2834,2022-03-04,TikTok,#Viral,Live Stream,India,4451895,37935,75953,5049,Medium
Post_2955,2022-10-10,Instagram,#Viral,Video,India,84988,3961,66175,7174,Low
Post_3034,2022-12-11,Instagram,#Viral,Post,India,4032339,447185,95082,4553,Low
Post_3285,2022-12-27,Instagram,#Viral,Live Stream,India,39781,423500,50945,34819,Low
Post_3485,2022-05-18,Instagram,#Viral,Post,India,2043510,481273,53976,25707,Medium
Post_3516,2023-01-22,Instagram,#Viral,Live Stream,India,1110655,290104,57393,23702,High
Post_3767,2023-10-02,Instagram,#Viral,Live Stream,India,1405081,174642,70414,820,Low
Post_3826,2023-07-27,TikTok,#Viral,Reel,India,2386255,369252,59222,5491,Medium
Post_3828,2022-05-03,TikTok,#Viral,Reel,India,2649565,350482,73302,8582,Low
Post_3916,2023-05-23,Instagram,#Viral,Tweet,India,297878,267634,48829,47518,Medium
Post_4176,2023-10-05,Instagram,#Viral,Reel,India,4422263,135404,43976,34379,Low
Post_4184,2022-07-28,Instagram,#Viral,Post,India,3661779,399252,71009,10389,Medium
Post_4216,2023-06-13,TikTok,#Viral,Shorts,India,935563,150323,29577,19651,High
Post_4239,2023-10-14,Instagram,#Viral,Shorts,India,1575723,253050,16141,35096,High
Post_4422,2022-11-20,Instagram,#Viral,Video,India,267239,358950,54558,25006,Low
Post_4719,2023-10-10,Instagram,#Viral,Post,India,2216125,449987,37594,38581,High
Post_4726,2022-03-08,Instagram,#Viral,Video,India,2934790,77308,84676,8936,Low
Post_4905,2022-07-13,TikTok,#Viral,Reel,India,4001546,116022,79124,31477,Medium
Post_324,2022-03-23,TikTok,#Challenge,Tweet,Japan,1070510,29674,53802,4514,High
Post_363,2022-02-06,Instagram,#Challenge,Post,Japan,258238,465551,15136,48715,Low
Post_773,2023-12-09,Instagram,#Challenge,Shorts,Japan,282212,325960,23903,6061,Low
Post_857,2023-08-06,Instagram,#Challenge,Shorts,Japan,75331,386738,46627,6927,Medium
Post_940,2022-05-13,TikTok,#Challenge,Live Stream,Japan,4816608,10450,96249,3214,Low
Post_1050,2023-02-04,TikTok,#Challenge,Reel,Japan,1061491,404574,82042,29450,Medium
Post_1443,2022-12-26,TikTok,#Challenge,Post,Japan,2954922,83459,90758,11510,Medium
Post_1757,2022-06-15,TikTok,#Challenge,Post,Japan,3678968,65840,37210,5897,High
Post_1811,2022-09-07,TikTok,#Challenge,Post,Japan,4033416,205717,90647,33681,High
Post_2238,2022-07-09,TikTok,#Challenge,Shorts,Japan,4673322,65950,25445,8429,Low
Post_2284,2022-10-02,TikTok,#Challenge,Tweet,Japan,2706964,164322,27291,40079,High
Post_2347,2023-10-19,TikTok,#Challenge,Shorts,Japan,2681634,368908,27522,23777,Medium
Post_2383,2023-10-22,Instagram,#Challenge,Tweet,Japan,4848430,366691,47997,35753,Low
Post_2392,2023-02-09,TikTok,#Challenge,Video,Japan,2035775,228933,57754,21473,High
Post_2655,2022-02-01,Instagram,#Challenge,Live Stream,Japan,3339645,423737,51231,19571,Low
Post_3082,2022-06-02,TikTok,#Challenge,Live Stream,Japan,1729099,214293,85464,23680,High
Post_3139,2023-11-19,TikTok,#Challenge,Post,Japan,3096154,157721,32538,35012,High
Post_3349,2023-12-11,Instagram,#Challenge,Tweet,Japan,4454713,55437,78284,10261,Low
Post_3526,2022-11-07,TikTok,#Challenge,Shorts,Japan,588026,462458,90944,38081,Medium
Post_3646,2022-11-10,Instagram,#Challenge,Shorts,Japan,2903014,398167,70875,25022,Medium
Post_3656,2023-12-07,Instagram,#Challenge,Shorts,Japan,2314668,36572,67108,42772,Low
Post_4029,2023-04-06,TikTok,#Challenge,Tweet,Japan,1839502,136831,56756,37198,Low
Post_4407,2022-01-03,TikTok,#Challenge,Shorts,Japan,3734868,430185,97021,20606,Low
Post_4429,2023-11-17,Instagram,#Challenge,Post,Japan,3147607,123912,24092,41902,High
Post_4583,2023-07-13,TikTok,#Challenge,Post,Japan,3508531,412551,11271,34686,Low
Post_4707,2022-09-06,TikTok,#Challenge,Shorts,Japan,1549672,2009,48438,13727,High
Post_268,2023-01-16,TikTok,#Comedy,Tweet,Japan,1612356,488560,75088,11999,Low
Post_327,2023-10-16,TikTok,#Comedy,Live Stream,Japan,1094116,301730,23651,29582,High
Post_331,2023-12-01,TikTok,#Comedy,Tweet,Japan,2092377,158177,72216,47525,High
Post_492,2023-09-09,TikTok,#Comedy,Tweet,Japan,4583841,449919,34524,19323,Medium
Post_653,2023-06-05,TikTok,#Comedy,Tweet,Japan,277665,375796,86711,16520,High
Post_916,2022-11-24,TikTok,#Comedy,Live Stream,Japan,421767,153271,92874,4701,Low
Post_946,2023-07-09,Instagram,#Comedy,Video,Japan,3808187,142833,22552,23672,High
Post_1045,2022-08-03,Instagram,#Comedy,Tweet,Japan,2685008,312885,79634,27209,Medium
Post_1069,2022-11-21,TikTok,#Comedy,Tweet,Japan,4969573,61124,69585,20780,High
Post_1340,2022-07-28,TikTok,#Comedy,Reel,Japan,4714288,367578,82639,34084,High
Post_1356,2023-02-13,TikTok,#Comedy,Shorts,Japan,203380,209884,73618,20779,Low
Post_1406,2023-12-29,TikTok,#Comedy,Video,Japan,215435,384718,41860,11247,Medium
Post_1449,2022-10-19,Instagram,#Comedy,Post,Japan,4059730,479772,15896,35015,Medium
Post_1541,2023-11-01,Instagram,#Comedy,Live Stream,Japan,4323,301571,81786,30318,Low
Post_1597,2022-11-23,TikTok,#Comedy,Tweet,Japan,1418648,351250,22389,24313,Medium
Post_2411,2022-01-02,TikTok,#Comedy,Live Stream,Japan,2027807,181535,68072,3161,Medium
Post_2461,2022-10-12,TikTok,#Comedy,Shorts,Japan,449285,61991,31039,47417,Low
Post_2782,2023-06-26,TikTok,#Comedy,Video,Japan,75475,85849,52358,44489,Medium
Post_2973,2022-08-01,TikTok,#Comedy,Video,Japan,1621403,210894,49146,22589,Low
Post_3067,2023-10-12,TikTok,#Comedy,Video,Japan,170439,237078,45468,45149,Medium
Post_3306,2022-09-14,Instagram,#Comedy,Reel,Japan,3613144,231529,75728,6741,High
Post_3345,2022-04-18,TikTok,#Comedy,Tweet,Japan,1159220,343953,14008,6385,Medium
Post_3362,2023-04-17,Instagram,#Comedy,Post,Japan,1722355,236274,45770,40757,Low
Post_3611,2023-03-11,TikTok,#Comedy,Tweet,Japan,1175841,337898,71459,29041,Low
Post_3934,2022-06-21,TikTok,#Comedy,Video,Japan,631935,263783,3049,40556,High
Post_4148,2023-05-30,TikTok,#Comedy,Video,Japan,979723,43080,98064,14316,Medium
Post_4217,2023-05-28,Instagram,#Comedy,Live Stream,Japan,4546474,429394,68164,14640,Low
Post_4868,2022-12-11,Instagram,#Comedy,Video,Japan,3546380,403218,81324,33580,High
Post_220,2022-06-29,TikTok,#Dance,Tweet,Japan,2177828,478703,86167,17109,Medium
Post_269,2023-01-14,Instagram,#Dance,Shorts,Japan,242459,366128,20712,22677,Medium
Post_634,2023-04-16,TikTok,#Dance,Tweet,Japan,2737606,318662,51628,25543,High
Post_781,2022-05-06,Instagram,#Dance,Post,Japan,2392740,416629,25611,32521,Low
Post_872,2023-01-29,TikTok,#Dance,Shorts,Japan,1809305,287587,43594,4461,Medium
Post_1407,2022-11-12,TikTok,#Dance,Live Stream,Japan,1166376,489633,74135,5827,Low
Post_1519,2022-08-01,TikTok,#Dance,Tweet,Japan,296962,420882,50231,20919,Low
Post_1703,2023-12-15,TikTok,#Dance,Shorts,Japan,2868762,109444,83287,38867,Medium
Post_2176,2022-02-06,TikTok,#Dance,Shorts,Japan,3374576,396248,23904,1717,Low
Post_2359,2022-01-04,Instagram,#Dance,Post,Japan,1567332,378583,88750,33441,Low
Post_2883,2023-09-23,TikTok,#Dance,Reel,Japan,3450680,369198,10798,15263,Medium
Post_3361,2022-12-18,TikTok,#Dance,Video,Japan,2454286,354703,79037,15832,High
Post_4034,2023-12-22,Instagram,#Dance,Post,Japan,3236693,354205,98081,45380,Medium
Post_4187,2023-06-15,TikTok,#Dance,Live Stream,Japan,2583561,340140,14516,40878,Medium
Post_4209,2022-05-13,Instagram,#Dance,Live Stream,Japan,2488071,331114,29029,8542,High
Post_4267,2023-08-28,Instagram,#Dance,Tweet,Japan,3691701,448223,32943,40561,Low
Post_4380,2023-05-01,TikTok,#Dance,Live Stream,Japan,746217,153509,56520,48786,Medium
Post_4624,2023-05-04,Instagram,#Dance,Video,Japan,1984418,214222,75144,10982,Low
Post_4917,2023-12-24,TikTok,#Dance,Video,Japan,2850408,488029,51442,35239,Medium
Post_4924,2022-05-30,Instagram,#Dance,Shorts,Japan,3359348,170389,26371,43645,Medium
Post_4953,2022-04-01,TikTok,#Dance,Tweet,Japan,3080528,249097,74277,23962,Medium
Post_36,2023-07-01,TikTok,#Education,Live Stream,Japan,1855796,158156,6423,20518,High
Post_66,2022-11-03,TikTok,#Education,Post,Japan,855465,14117,73654,46422,High
Post_278,2022-01-24,TikTok,#Education,Reel,Japan,1483481,353517,41615,11414,Low
Post_314,2023-11-27,TikTok,#Education,Tweet,Japan,2243003,67157,46609,10189,High
Post_874,2023-01-15,TikTok,#Education,Video,Japan,4526401,302669,15559,21915,Medium
Post_931,2022-09-03,Instagram,#Education,Reel,Japan,4008179,455643,63634,37656,Low
Post_1345,2022-05-06,TikTok,#Education,Tweet,Japan,2816091,31691,13582,28775,Medium
Post_1464,2022-03-28,Instagram,#Education,Tweet,Japan,322957,396843,98493,11487,Low
Post_1682,2022-10-04,Instagram,#Education,Tweet,Japan,1582423,386088,53051,35424,Low
Post_1808,2023-01-15,Instagram,#Education,Post,Japan,337040,430802,63240,5638,Low
Post_1940,2023-06-28,Instagram,#Education,Video,Japan,1799797,411374,9924,10776,High
Post_2036,2023-10-28,TikTok,#Education,Post,Japan,2602031,305284,80764,26733,High
Post_2074,2022-10-27,TikTok,#Education,Video,Japan,4139460,150081,25585,34528,High
Post_2077,2022-02-22,Instagram,#Education,Reel,Japan,453975,48308,60971,38116,Medium
Post_2103,2023-07-04,TikTok,#Education,Tweet,Japan,3262646,374397,6751,40244,High
Post_2132,2022-01-25,TikTok,#Education,Post,Japan,1816648,16624,67249,37672,High
Post_2160,2022-01-06,TikTok,#Education,Video,Japan,4306154,289599,29188,17469,Low
Post_2209,2023-04-27,TikTok,#Education,Live Stream,Japan,2114199,130092,77083,28834,Medium
Post_2254,2023-11-19,TikTok,#Education,Tweet,Japan,37444,248092,97919,7879,Medium
Post_2292,2022-03-07,TikTok,#Education,Reel,Japan,1135439,146702,92258,22335,Medium
Post_2308,2023-09-10,TikTok,#Education,Live Stream,Japan,1006386,96310,36336,12500,Medium
Post_2327,2022-04-03,Instagram,#Education,Video,Japan,3940342,210349,63035,33406,Low
Post_2573,2023-10-28,Instagram,#Education,Shorts,Japan,338623,170174,38826,10092,Low
Post_2587,2022-03-01,Instagram,#Education,Post,Japan,3759036,49515,94487,19525,Medium
Post_2633,2023-08-29,TikTok,#Education,Video,Japan,2050045,22490,29109,881,Medium
Post_2778,2022-09-15,Instagram,#Education,Shorts,Japan,4660917,108250,64438,46473,Low
Post_2862,2022-05-05,Instagram,#Education,Shorts,Japan,4440766,432244,61567,31213,Low
Post_3380,2023-11-30,TikTok,#Education,Post,Japan,3166440,137101,16256,37449,High
Post_3414,2022-02-28,TikTok,#Education,Reel,Japan,1849829,35620,88979,42697,High
Post_3567,2022-12-10,TikTok,#Education,Live Stream,Japan,2634629,384890,74662,29355,Low
Post_3720,2023-07-16,Instagram,#Education,Post,Japan,3179233,185039,69942,48453,Low
Post_3922,2022-02-14,TikTok,#Education,Tweet,Japan,2599368,103502,74019,22948,High
Post_4054,2023-09-26,TikTok,#Education,Video,Japan,4326820,253332,19538,26317,Low
Post_4234,2022-07-23,TikTok,#Education,Live Stream,Japan,851907,359024,69682,12915,Medium
Post_4265,2022-10-14,TikTok,#Education,Live Stream,Japan,3961797,253439,67692,7836,Medium
Post_4282,2023-08-31,TikTok,#Education,Shorts,Japan,4461875,81049,47612,7747,High
Post_4717,2023-04-02,TikTok,#Education,Tweet,Japan,2011861,280278,88874,1104,High
Post_4854,2023-11-12,TikTok,#Education,Video,Japan,3269522,487566,24836,15466,Medium
Post_4951,2023-01-30,Instagram,#Education,Live Stream,Japan,3321787,219299,46726,35890,Low
Post_50,2022-08-15,Instagram,#Fashion,Reel,Japan,2747788,422463,21545,40997,Low
Post_126,2022-10-20,Instagram,#Fashion,Video,Japan,962137,319381,69098,38387,Low
Post_642,2023-11-10,Instagram,#Fashion,Live Stream,Japan,1525908,329931,54223,25867,Low
Post_661,2023-08-16,TikTok,#Fashion,Live Stream,Japan,2592123,339087,52787,19591,Low
Post_668,2022-11-22,TikTok,#Fashion,Shorts,Japan,2404490,374405,67653,2883,Low
Post_678,2023-03-17,Instagram,#Fashion,Post,Japan,4446628,475059,19789,42455,High
Post_712,2023-09-01,Instagram,#Fashion,Live Stream,Japan,474320,437976,64949,13571,High
Post_745,2022-10-11,TikTok,#Fashion,Reel,Japan,605914,74898,3683,26862,High
Post_1302,2022-04-17,TikTok,#Fashion,Tweet,Japan,4295107,52742,18986,7245,Medium
Post_1466,2022-01-18,TikTok,#Fashion,Shorts,Japan,3678890,73518,35146,5294,Medium
Post_2055,2022-07-23,Instagram,#Fashion,Reel,Japan,2524434,362737,16212,26880,Medium
Post_2321,2022-08-21,Instagram,#Fashion,Reel,Japan,1946599,162862,98819,40097,High
Post_2362,2022-04-22,TikTok,#Fashion,Live Stream,Japan,2142186,145976,95970,8679,Medium
Post_2520,2022-05-24,TikTok,#Fashion,Tweet,Japan,1677563,50282,14469,12725,High
Post_2903,2022-06-06,TikTok,#Fashion,Live Stream,Japan,2661370,341057,24053,21815,Medium
Post_2959,2023-08-23,Instagram,#Fashion,Live Stream,Japan,2510654,222047,42335,18710,Low
Post_3125,2023-06-14,Instagram,#Fashion,Reel,Japan,2202961,39829,39612,33557,Low
Post_3173,2022-07-10,TikTok,#Fashion,Live Stream,Japan,2216863,499147,11602,4513,Low
Post_3228,2023-05-29,TikTok,#Fashion,Reel,Japan,3998415,388913,45669,9024,Medium
Post_3286,2023-01-27,Instagram,#Fashion,Post,Japan,97690,412823,75641,11702,Low
Post_3409,2022-06-03,TikTok,#Fashion,Video,Japan,1550135,286055,58240,41716,Medium
Post_3511,2023-12-07,Instagram,#Fashion,Tweet,Japan,884253,386330,81443,9032,Low
Post_3836,2022-11-01,TikTok,#Fashion,Live Stream,Japan,2407138,439022,12270,28761,Medium
Post_4185,2022-09-24,TikTok,#Fashion,Reel,Japan,3090316,352162,93570,19097,High
Post_4408,2022-02-27,Instagram,#Fashion,Post,Japan,563991,425610,63863,38250,High
Post_4508,2022-08-05,TikTok,#Fashion,Shorts,Japan,42728,3266,25861,33547,Medium
Post_4709,2022-09-03,Instagram,#Fashion,Tweet,Japan,3219104,42669,37168,32049,High
Post_4851,2022-03-29,TikTok,#Fashion,Reel,Japan,4319494,83744,83078,26847,Medium
Post_4928,2022-07-23,TikTok,#Fashion,Live Stream,Japan,2048838,474525,12882,21722,Low
Post_5000,2022-12-21,Instagram,#Fashion,Reel,Japan,2224007,72744,29945,46381,Low
Post_105,2023-04-17,Instagram,#Fitness,Post,Japan,13562,11483,33641,30457,Medium
Post_255,2023-11-06,TikTok,#Fitness,Video,Japan,3714148,291659,27722,28024,High
Post_389,2022-09-01,Instagram,#Fitness,Shorts,Japan,4582997,440332,73379,85,Low
Post_757,2023-10-26,Instagram,#Fitness,Post,Japan,1492331,319292,58566,8303,Medium
Post_819,2022-10-01,Instagram,#Fitness,Live Stream,Japan,1365802,451503,91330,25121,Low
Post_976,2023-12-12,Instagram,#Fitness,Shorts,Japan,2533284,189339,96463,9657,Low
Post_1003,2022-10-01,Instagram,#Fitness,Video,Japan,3458904,231857,64606,40429,Medium
Post_1589,2022-01-19,Instagram,#Fitness,Post,Japan,4277170,471076,43675,21460,Medium
Post_1619,2022-05-22,TikTok,#Fitness,Video,Japan,1247095,384412,9221,18983,Low
Post_1658,2023-07-02,Instagram,#Fitness,Video,Japan,1577124,190567,91953,34496,Low
Post_1827,2023-11-27,Instagram,#Fitness,Post,Japan,1598314,404896,69137,28060,Medium
Post_1880,2022-10-30,TikTok,#Fitness,Shorts,Japan,2533247,4775,13471,25118,Low
Post_2099,2022-01-19,TikTok,#Fitness,Shorts,Japan,3382006,410513,17552,18639,Low
Post_2431,2022-09-30,Instagram,#Fitness,Tweet,Japan,2168159,445889,80260,44121,High
Post_2619,2022-06-26,Instagram,#Fitness,Shorts,Japan,2287664,205770,47154,11030,Low
Post_2651,2023-09-17,TikTok,#Fitness,Video,Japan,2105915,206288,56382,33816,High
Post_2736,2022-09-29,TikTok,#Fitness,Post,Japan,2723438,27284,56796,28506,High
Post_2745,2023-03-09,Instagram,#Fitness,Reel,Japan,731621,11172,59313,35492,Low
Post_2958,2022-06-15,TikTok,#Fitness,Tweet,Japan,22280,294546,89803,22578,Medium
Post_3146,2023-07-17,TikTok,#Fitness,Tweet,Japan,1428672,39949,70314,15133,Low
Post_3152,2023-02-23,Instagram,#Fitness,Shorts,Japan,2088618,33474,31406,37790,Low
Post_3293,2023-12-30,Instagram,#Fitness,Reel,Japan,4883378,87676,14621,26540,Medium
Post_3612,2023-01-30,Instagram,#Fitness,Post,Japan,2940522,25740,72776,35407,Low
Post_3796,2023-04-03,TikTok,#Fitness,Tweet,Japan,3447314,40473,28558,25286,High
Post_4087,2022-05-25,Instagram,#Fitness,Reel,Japan,357877,73393,93580,6671,High
Post_4117,2022-10-14,TikTok,#Fitness,Video,Japan,768809,305597,53014,10251,Medium
